sample_id,smiles,split,n_heavy_atoms
zinc-3eb596c3bcb7e033,CC1=CC(C)=NC(N2N=C(C)C=C2NC(=O)C2CC2C2=CC=C(F)C=C2)=N1,train,27
zinc-ecab49ca3e2e3eda,CCN(CC(=O)NC(C)C)C(=O)COC1=CC=CC=C1,train,20
zinc-6b66586a540f8475,CCCN1C(=O)C2=C(C(=O)NC3=CC=CC(Cl)=C3)N=CN2CC1(C)C(=O)NC1CCCC1,train,32
zinc-3654fd6533fb556c,CCN1C(SCC(=O)NC(C)C2=CC=CC=C2Br)=NN=C1C1=CC=CO1,train,26
zinc-9e5e203443074fd8,N#CCCCS(=O)(=O)N1CCOC(C2=CC=CC(C(F)(F)F)=C2)C1,train,24
zinc-807e47a923508272,CC1=C(CNC(=O)NC2=CC=C3C(=C2)OC(=O)N3C)C=NN1C,train,23
zinc-9aa93d6be5f7fb0d,CC(C(=O)NCC1=CC=C(F)C=C1)[NH+](C)CC1=NC=CN1C(F)F,train,24
zinc-980f24580c90c53b,CCC1=C2C(=O)N(CCOC)C(=S)N=C2SC1C,train,18
zinc-371731a41ad472b9,CC(COC1CCOC1)NC(=O)CC(O)C1=CC(Cl)=CC(Cl)=C1,train,23
zinc-97818435afc1f3a2,CC1=NC(C2CCCN(C(=O)C3=CN=CC=N3)C2)=NC2=C1CC(=O)N2CC1=CC=C(F)C=C1,train,33
zinc-681a68a4a4618c05,CC1=CC=CC=C1CN(C)C(=O)CS(=O)(=O)C1=CC=CC=[N+]1[O-],train,23
zinc-92f44fff667ac204,CC[NH+](CC)C(C)(C)C(O)C1=CC=C(F)C=C1C,train,18
zinc-32c2afc3b153522c,CCOC1=CC=C2N=C(NC(=O)C3=CC=C(Cl)C=C3[N+](=O)[O-])SC2=C1,train,25
zinc-6dc55aaddbf8651c,C#CCOC1=CC=CC(F)=C1,train,11
zinc-d48c73322dc43a2d,CC1(NC(=O)NC2=CC=CC(O)=C2)CCS(=O)(=O)C1,train,19
zinc-001939dd0ef7bdd1,COC1=CC=CC=C1CC(C)=CC(=O)NC1CCCC1N1C=C[NH+]=C1,train,25
zinc-18bcd774444549b7,CCNC1CCC(C)CC1[NH+]1CCC(C)(C)C1,train,17
zinc-c08cf2f4b0f41b83,CC(C#N)CN(C)C(=O)C1=CC=CC(OCC2=CC=CN=C2)=C1,train,23
zinc-52526375dc34e77a,CS(=O)(=O)CCSC1=NN2C(=NN=C2C2=CC=CC=C2F)C=C1,train,23
zinc-0cded8020b05082f,CC(C)(C)OC(=O)N1CCC(C2=NC(CC3=CC=C(F)C=C3)=NO2)C1,train,25
zinc-02da10fab43f7d90,COC1=CC=CC=C1C(=O)NC(=S)NC1=CC=C(Cl)C(Cl)=C1,train,22
zinc-a0c4c0fc83c331da,CCC1=NN=C(SC2=CC(C#N)=CC([N+](=O)[O-])=C2C)N1N,train,21
zinc-10c4fe2fba4d9b18,ClC1=CSC=C1C1=CSC=C1Cl,train,12
zinc-a814cf2504750955,CN(C(=O)C1=NN(C2=CC=CC=C2)C(C2=CC=CC=C2)C1)C1(C#N)CCC1,train,27
zinc-20fe7cd2fe3badd1,CCCC(C(=O)NC1=NN(C2=CC=CC=C2Cl)C=C1C)[NH+](C)C,train,23
zinc-f517f0f3dcaf98ff,CC1=C2C(=O)CC(C)(C)CC2=NC1C(=O)NC(C1=CC=CC=C1F)C1=NC=CN1C,train,30
zinc-01d6d7f9a10bb698,CC1=CC=CC=C1N1C=CN=C1SCC(=O)C1=CC(F)=CC=C1F,train,24
zinc-879f513db547bca4,CC([NH3+])C1=CN(CC2=CC=C(Cl)C=C2)C=C1,train,16
zinc-7dd9879d46a03519,CC(=O)C1CC1C1=CC=C(N(C)C)C=C1,train,15
zinc-5d45b83c4fd97018,COC(=O)C1=C(C)C(C#N)=C(NC(=S)NC(=O)C2=CC=C3OCOC3=C2)S1,train,27
zinc-0594b122dba427ad,COCC1=CC([N+](=O)[O-])=CC=C1NCC1CC2=CC=CC=C2O1,train,23
zinc-bb25ed7993fb86db,CSCC(=O)N1CCC2=C(C=CC=C2N2CCOC2=O)C1,train,21
zinc-3bfbccb3bbe7e09d,O=C(NCC1=NC2=CC=CC=C2N1CC(=O)N1CCCCCC1)C1=CC=C(F)C=C1,train,30
zinc-ddff46bb05ba879f,CC1=C(C)SC(CNC(=O)C2CCCC3=CC=CC=C32)=N1,train,21
zinc-d4e4c1891a568214,CCOC(=O)N1CCC(NC2=NC=NC3=C2C=NN3C2=CC=C(C)C=C2C)CC1,train,29
zinc-537977b18df144f9,CC(NC(=O)C1=CC=CC(C(F)(F)F)=C1F)C(=O)NCC1=CC=CO1,train,25
zinc-5609839ce592d98a,COC(=O)C1=CC(S(=O)(=O)NCC2CC[NH+](C3CC3)C2)=CC=C1C,train,24
zinc-20caa471f7ffaab2,O=C(CC1=CSC(NC2=CC=CC=N2)=N1)NCC(F)(F)F,train,21
zinc-35c7e026585009db,CC1=NN(C)C(C)=C1NC(=O)C(C)[NH+]1CCCSCC1,train,20
zinc-4e3c13daa45cfeee,CC1=[NH+]C(C2CCCN2C(=O)C2=CC=NN2C)=NC2=C1CCCN2CCC1=CC=CC=C1,train,32
zinc-466c6bcd5cae4f28,CC1=CC=C(S(=O)(=O)N(CC(=O)[O-])C2=CC(Cl)=CC(Cl)=C2)C=C1,train,23
zinc-4f7df708ad75d992,CC1=NN=C(NC(=O)C2=COC(NC(=O)C3=CC=CS3)=N2)S1,train,22
zinc-797cbc7eb47750d0,CCOC1=CC=C2N=C(C3CC4=C(C[NH2+]3)N=CN4)SC2=C1,train,21
zinc-d6293c568cc408a7,O=C(NC(CC(F)(F)F)C1=CC=C(F)C=C1)N1CCCC1C1=CC=CO1,train,26
zinc-73f51b6cdd85c593,CC1=C(C2=CC=CC=N2)SC(NC(=O)C2=CC=C(N3C=NN=N3)C=C2)=N1,train,26
zinc-bca0930f7ca56624,CCC(C)NC(=O)CSCC1=NOC(C2=CC=C(C)C=C2)=N1,train,22
zinc-2d61f58b1e129cbe,COC(=O)C1CCN(C(=O)C2=CC3=CC=CC=C3C=C2OC)CC1,train,24
zinc-fa26c5627610d2b2,CCC1=CC=CC=C1OC(=O)CN1C=NC2=C(C=NN2C)C1=O,train,23
zinc-cd7a1caffa727e51,CN1C=C(C(=O)CSC2=NN=C(CC(=O)NC3=CC=C(F)C=C3)N2C)C2=CC=CC=C21,train,31
zinc-a486cbf8b4585e50,COC1=CC=CC(C(O)C(C)(C)[NH+]2CCCCC2)=C1,train,19
zinc-af7f2d9dcc0671f9,CN(C(=O)C=CC1=CC=NC(Cl)=C1)C1=CC=CC2=NC=CC=C12,train,23
zinc-83f142ed7d44f6c1,CN1N=C(C(=O)N2CCC(O)(C3=CC=C(Cl)C=C3)CC2)C2=CC=CC=C2C1=O,train,28
zinc-bfb899dd4b3715ee,CC1=NN(CCC(C)C)C(C)=C1C(C)C[NH2+]C1CC1,train,19
zinc-2fa2eff71294a893,CC1(C(Br)C2=CC(F)=CC=C2F)CCCO1,train,16
zinc-99d6cabf346af5be,O=S1(=O)CCC(CF)C12CC[NH2+]C2,train,13
zinc-9301a37e86a4a1d7,CC1CC(C(=O)OCC2=CC=CC=C2C(N)=O)CC(C)O1,train,21
zinc-e356f503dbd93078,CCN1CC(=O)N(CCCCC(=O)NN)CC1=O,train,18
zinc-3f0d6ccb833d1235,COC1=CC=C(C(O)CCS(C)(=O)=O)C2=CC=CC=C12,train,20
zinc-04ed53773ec81044,O=C(NCC1=CSC=C1)C1CSCN1C(=O)C1CCCC1,train,21
zinc-085f8180df2c9e79,CC1CC(C(=O)NC2CCN(C3=CC=CC(Cl)=C3)C2=O)CC(C)O1,train,24
zinc-01b041f210427713,O=C(OCC1CCN(CC(F)(F)F)CC1)C1COC2=CC=CC=C2C1,train,25
zinc-cba864185b7fa031,CC1=CC=C(C(C)NC(C)C2=CC=C(C#N)C=C2)C=C1[N+](=O)[O-],train,23
zinc-7195c46b379dd020,CC(=O)NCC(OC(=O)C1CC(C)OC(C)C1)C1=CC=CC=C1,train,23
zinc-597ed7abfbdbc93e,CC1=CC=C(C(=O)NNC(=S)NC(=O)CC2=CC=CC3=CC=CC=C32)C=C1Br,train,28
zinc-8e5a8ff3eeb4c7fe,CCC1CCCCC1NC(=O)NCCC(O)C(C)C,train,19
zinc-1cc303d0160b21f9,CC1=CC=C(N)C(C2=NC3=CC=CC=C3NC2=O)=C1,train,19
zinc-51332e00d521c76f,CN1C=NN=C1C1CCCN1C(=O)C1=CC([N+](=O)[O-])=CC=C1Cl,train,23
zinc-339230716f701ea1,CC(CNCC1=CSC(C2CC2)=N1)C1=NC(C2=CC=CC=C2)=NO1,train,24
zinc-97e18ab14e10a298,CCCCSC1=NC2=C(C(=O)N1)C(C(=O)NC1=CC=C(C)C(C)=C1)CC(=O)N2,train,28
zinc-0a8bec4ccbaa0a11,O=C(OC1=CC=C(F)C=C1)C1=CC=CC(C(F)(F)F)=C1,train,20
zinc-7624babd304eef4c,CCOC1=C(Cl)C=C(C(=O)N(CC)C2=CC=CC=C2C)C=C1OC,train,24
zinc-11e150255b2fc444,CC[NH+]1CCCC1CN(C)CC(=O)C1=CC=C(Cl)C=C1,train,20
zinc-fe29940e7df8f86f,COC(=O)CNC(=O)C(C)N1CC[NH+](C2CCCC2)CC1,train,21
zinc-6f63b2289a4a0cbf,O=C(NCC1=CC=CC=C1)C1CCCN(C2=CC=NC(C3=CC=C(F)C=C3)=N2)C1,train,29
zinc-ab4d632ba61f99fb,CCOC(=O)NC1=CC=C(NCC2=CC=C(F)C=C2)C=C1,train,21
zinc-bbafad5ab2dc45f9,CCN1C2=CC=CC=C2N=C1C(C)NC1COC2=C(C=CC=C2OC)C1,train,26
zinc-ee0dea5953430017,CC1=C(C2CC(=O)N(C3=C(C#N)C4=C(CCCCC4)S3)C3=C2C(=O)CCC3)SC=C1,train,30
zinc-f5496c2b4165ab2b,CCOC(=O)C1=CN=C(C2=CC=CN=C2)N=C1Cl,train,18
zinc-776106a7c3dcd020,C[NH+]1C2CCCC1CC(NC(=O)C1=CC=C(NC(=O)C3=CC=CO3)C=C1)C2,train,27
zinc-3ded983fe5f96b84,CC1=NC2=NC(SCC3=NC(CC4=CC=CC=C4)=NO3)=NN2C(C)=C1C,train,26
zinc-e3e3240baa010667,CSC1=NC(N2CCCC2)=C2C(=N1)SC1=C2CC(C)(C)OC1,train,22
zinc-e871df079854735e,O=C(NC1=CC=C([N+](=O)[O-])C=C1Br)C1COC2=CC=CC=C2O1,train,23
zinc-37559376f940fa2f,COC(C)C1=NC(CN(C)C(=O)NCC(C)C2=CC=C(C)C=C2)=CS1,train,25
zinc-03f49beef6d78931,CCOC1=CC=CC=C1C(=O)NC(C(=O)N1CCCCC1C)C(C)C,train,25
zinc-8673e36258c9e272,C=CCN(CC(=O)N1CCC2=C(C=CS2)C1COC1=CC=CC(F)=C1)C(C)=O,train,28
zinc-acd350cd7c14f964,CC1=CN2C(C(=O)N(C)CC3=CC=C(Cl)C=C3)=CN=C2C=C1,train,22
zinc-e4b4fa686c36cabc,CC1=C(C(=O)N(C)C)C(C2=CN=C(C3=CC=CC=C3)S2)NC(=S)N1,train,24
zinc-ef1d33bbffbaffe1,CC[NH+]1CCCC1CNC(=O)NCC1=CC=C(N(C)S(C)(=O)=O)C=C1,train,25
zinc-faa49ea05b37ea49,C[NH+]1CCCCC1CNS(=O)(=O)CCO,train,15
zinc-6171559d2ab1444e,CCNC(=O)C[NH+]1CCCCC1CN1CCOCC1,train,19
zinc-3e0e8f6210bb1bee,CN1C=C(S(=O)(=O)NC2C=CC(C(=O)[O-])C2)C=C1C(N)=O,train,21
zinc-a1c7d1c4d4afca21,COC1=CC=C(N2N=C3C(N4CCCC(C(=O)NCC5=CC=CC=C5F)C4)=NN=C(C)C3=C2C)C=C1,train,36
zinc-ac03fece6c78847f,CSC(N)=[NH+]NC(=O)CCC(=O)NC1=CC(C)=CC=C1C,train,21
zinc-4f5747b6218eb3b6,CCCCC(CC)C1OCC(C[NH+]2CCCCC2)O1,train,19
zinc-d06f58a8d8419166,CC1=CC=CC(C(C)C)=C1NC(=O)N1CC(C)OCC1C,train,21
zinc-82011e58b6e06571,CC1=NNC(C2=CC=C(C(=O)NC3=CC=C(N(C)C)C=C3)C=C2)=N1,train,24
zinc-5839497aab8b6c5b,FC(F)OC1=CC=C(CNC2=CC=CC(N3C=NN=C3)=C2)C=C1Br,train,24
zinc-e780bfdf8d2a803d,C[NH2+]C1CCC([NH+](C)C2C(C)CCCC2C)CC1,train,18
zinc-649d5e8c66274c77,CN1CC(NC2=[NH+]CCCCC2)CCC1=O,train,16
zinc-c576f1f92107ff3b,CC1=CC(C(NC2=CC=C(F)C=C2)C(N)=O)=CC=C1Br,train,20
zinc-617045e25bbf6d4d,CN(CC1CCC[NH+](C)C1)C(=O)NCCOC1=NC=CC=C1Cl,train,23
zinc-00937b692fc514d0,CC1=C(NC(=O)C2=CC=CC3=C2NC=C3)C=CC=C1C(=O)N1CCCC1,train,26
zinc-c7a00728db69e771,CC(=O)C1=CC=CC(NC(=O)C2=CC=C(N3CCCCC3=O)C=C2)=C1,train,25
zinc-393075faf4626a2c,CN1N=CN=C1CC1CC[NH2+]CC1,train,13
zinc-8d35cef0b2d5da3a,CCOC(=O)C(C1=CC=CC=C1)[NH+]1CCCCC1,train,18
zinc-89de94ea98ef5c37,CCN1C(SCC(=O)NC2=CC=CC=C2F)=NN=C1C1=CC=CC(Cl)=C1,train,26
zinc-61f98d19be264856,CCCNC(=O)C1CCCN(C(=O)NCC(C2CC2)C2CC2)C1,train,23
zinc-db3c6fb9bd0dd7ff,COC1=CC=CC(C(C)NC2CC[NH+]3CCCC3C2)=C1,train,20
zinc-ba1fd2181927cf5f,CC(=O)N1CCC2=CC(NC(=O)C3=CC=CC=C3CCC3=CC=CC=C3)=CC=C21,train,29
zinc-b83c335b813ff0a5,CC1(C)CCCC1NC(=O)C1CCCN1C1CC[NH2+]CC1,train,21
zinc-5fbebf3fc34dc8ea,COC1=CC=C(CC(=O)NC2=CC(C)=NN2C2=NC([O-])=C3C=NN(C4=CC=C(C)C(C)=C4)C3=N2)C=C1,train,36
zinc-eccc6e6e8419f9bc,CC1=CC=CC(NC(=O)C(NC(=O)CC2=CC=CC=C2)C(C)C)=N1,train,24
zinc-4a92d03206e7a260,COC1=CC(F)=C(S(=O)(=O)N(C)CC2=NC=CS2)C=C1OC,train,22
zinc-bb131be6c494195a,CC1C[NH+](C)CCC1NCCS(=O)(=O)C(C)(C)C,train,18
zinc-2aca988fbe419d8a,CC1=C(C)C2=CC3=C(OC(=O)C(CCC(=O)NC(CC4=CC=C(Cl)C=C4)C(=O)[O-])=C3C)C(C)=C2O1,train,35
zinc-917d83ec6e38ce79,COC1CCCC1N1C(=O)C2CCCCN2C(=O)C1C,train,20
zinc-c07b55ca077e7d41,CCC1C2=C(CCN1C(=O)C(C)OC1=CC=CC=C1)SC=C2,train,22
zinc-d7b62063ab012a43,CC1[NH+]=C2C=CC=CC2=C1C(=O)C(C)SC1NN=C(C2=CC=[NH+]C=C2)N1C1CC1,train,29
zinc-7a0cb0ee3d90bc45,COC1=CC(C)=C(C(=O)N(C)C(C)C2=CC=CC=C2OC)C=C1OC,train,25
zinc-493026c89bec12de,ClC(Cl)(Cl)C1(C2CC2)CO1,train,10
zinc-31c78688bd4ef7b3,CCCCN1C(=O)NC(=O)C(N(C)C(=O)CCC2=CC=C(C)O2)=C1N,train,25
zinc-a7ed20cecc4077b6,CCC1=CC=C(C2=NN=C(C(Br)CC)O2)O1,train,16
zinc-433a040f2900053f,CC1=CC(C)=C(N2C(=O)C3C4C=CC(C4)C3C2=O)C(C)=C1,train,21
zinc-6b271a6b0df5acb1,CC(C)OC(=O)CCNC(=O)NC1=CC=CC(C(F)(F)F)=C1,train,22
zinc-71b7f6979389b592,CN(CCC(=O)C1=CC(F)=CC(F)=C1)CC1CC[NH+](C)C1,train,21
zinc-028a0a779ecf6813,CN1C(C(F)(F)F)=NC2=C1C=CC1=NSN=C12,train,17
zinc-ebf7c17414a2e009,COC1=CC=C(OC)C(C[NH2+]C2CCC([NH+](C)C)C2)=C1,train,20
zinc-7843b914c956df25,COC1=CC2=C(C=C1OC)C[NH+](CCOCCS)CC2,train,20
zinc-c0cf6ae6a4ef517b,COC1=CC=C(C2=NOC(C3=NN(C4=CC=CC=C4)C(=O)C4=CC=CC=C43)=N2)C=C1OC,train,32
zinc-10700ee3937a1f89,CC[NH2+]C1(CO)CCCC(N2CC[NH+](C(C)CC)CC2)C1,train,21
zinc-6fead5e4ee56e03c,CCC(O)CCNC(=O)C1=CN=CC(C(=O)OC)=C1,train,19
zinc-1428ab85940329c3,CCCN(CC1=CN=C2N=CC=CN12)C1CCC[NH+](CC2=CC=CC=C2)C1,train,27
zinc-3ba56733289ccf15,CCC(C)CN(CC)C(=O)C1CCC(C[NH3+])O1,train,17
zinc-4524b4ebe71cbac0,CN1C(CN2CCOCC2)=NN=C1SCC(=O)NC1=CC=C(Br)C2=CC=CC=C12,train,29
zinc-b55ea76a5ce32ec5,O=C1OC2=CC=CN=C2N1CCSCCC1CCCC1,train,20
zinc-292ae26205e5b5e1,COC(=O)C1=C(C)NC2=NN=NN2C1C1=CC=CC(OC2=CC=CC=C2)=C1,train,27
zinc-d14abe2bd5c7dafc,CC(=O)NCC1=CC=C(C(=O)NC2=CC=CC=C2C2=NC(C3=CC=CC=C3)=NN2)C=C1,train,31
zinc-9d3746ced0069e40,CC(C)(C)C1=NOC(CCC(=O)NC2C3CCOC3C2(C)C)=N1,train,23
zinc-a4574c83a5ef26d9,O=C(CC1=CC=CC=C1)NC1=CC=C2NC(=O)SC2=C1,train,20
zinc-6c92c39fb701450d,CC(CCN1C=NC=N1)[NH2+]C1CCCN(C(=O)OC(C)(C)C)C1,train,23
zinc-466e0388d7f19bef,CN(C)C(=O)C1=CC=C(C2CCC[NH+](CC3=CC=C4OC(C)(C)CC4=C3)C2)N=C1,train,29
zinc-2433f8d1c18c8a94,CC(=O)NCC1CCCN(C(=O)NC2=CC=CC=C2N2N=C(C)N=C2C)C1,train,27
zinc-b26c037f7dd8305a,CC(C)CC1=CC=C(S(=O)(=O)NC(C)C(=O)N2CCOCC2)C=C1,train,24
zinc-d35a2b41af92c8fd,O=C([O-])C1=CC(NC(=O)C2=CC=CS2)=CC=C1N1CCCC(C[NH+]2CCCC2)C1,train,29
zinc-8facd3ff93e30326,CC1=CC=CC(C(=O)N2CCCC(NC3=CC=C(F)C=C3)C2)=C1,train,23
zinc-e4d126b2023b8f71,COC1=CC(C#N)=CC=C1OC(=O)C1=CC=CC2=NC=CC=C12,train,23
zinc-e3a6a6a6f3637e7e,O=C(NCCCN1C=C(C(=O)N2CCCC2)N=N1)C1=CC=C(Cl)C=C1,train,25
zinc-ec788951fa7ee77a,C[NH+](C)C(CNC(=O)CNC(=O)C1CCCCC1)C1=CC=CC=C1,train,24
zinc-d080a346b428de72,C[NH2+]CC1=CC(OC)=C(OC)C=C1C1=C(C)C=CS1,train,19
zinc-ae2dc53dfd3d5272,O=S(=O)(N1CCOCC1)N1CCCCC1C1CCCC1O,train,21
zinc-bbeff9d7fc90bd0f,CN1CCOC(CN2C(=O)C(=O)C3=CC=CC(F)=C32)C1,train,20
zinc-1dab0a76aa4cba49,COC1=CC(C=C2SC3=NC(=O)C(CC4=CC=C(F)C=C4)=NN3C2=O)=CC=C1OC(C)=O,train,32
zinc-882754b4ad102f78,[NH3+]C1CCCCCC1C1=NC(CCC(F)(F)F)=NO1,train,19
zinc-bc90326f5c9124b5,NC1=CC(=O)N(C2C3=CC=CC=C3OC3=CC=CC=C32)C(=O)N1,train,23
zinc-25e90db952ee8726,CSC1=NN2C(=N1)NC(C)=C(C(=O)NC1=CC=CC=C1)C2C1=CC=CC(F)=C1,train,28
zinc-cc5d6ca24a70bb6b,CN(CC1=CC=NC=C1)C(=O)C1(C2=CC=C(F)C=C2F)CCCC1,train,24
zinc-a1ca1697940cd351,CC1=NC(C2=CC=C(CC(=O)NNC(=O)C3=CC=C(N4C=NN=N4)C=C3)C=C2)=CS1,train,30
zinc-74e743ff8af0d0f6,CC1=CC=CC=C1CC[NH2+]C(C)CC1=CC=CO1,train,18
zinc-4878f7b1d830d7c0,O=C(C1=CC=CC=C1O)N1CCN(C(=O)C2CC2C2=CC=CC=C2C(F)(F)F)CC1,train,30
zinc-9601c4875b9ed39f,COCCCN1C(=O)C2=CC3=C(C=CS3)N2CC1(C)C(=O)NC1CCCCCCC1,train,30
zinc-3bbd22b51a098d52,CC1=CC=C(C=CC(=O)NC2=C(C#N)C(C)=C(C)S2)O1,train,20
zinc-e02df9626a2a4529,CN(CC(=O)NCC(=O)[O-])C1=NC=CC=N1,train,16
zinc-430c3b6e92021b81,C[NH+]1C2CCCC1CC(NC(=O)CC1=C(F)C=CC=C1F)C2,train,22
zinc-4385e73a2185eae6,CCNC(=O)N1CCC([NH2+]C(C)C2CN(CC3=CC=CC=C3)CCO2)C1,train,26
zinc-c835fd3d1f6c2d67,COC1=CC=CC(C2=NNC(=S)N2N=CC2=CC=C(O)C(O)=C2)=C1,train,24
zinc-4d468dbcc43fd07e,C=CCN1C(=O)C2=CC=CC=C2NC1C1=CN=C(C2=CC=CN=C2)S1,train,25
zinc-0a87f4b4435a9902,CCC1=CC=C(C(=O)N2CCN(C(=O)C(C)C)C3CS(=O)(=O)CC32)S1,train,25
zinc-be64516283252a2b,CC1=CSC(SCC(=O)NC2=NC=C(Cl)C(C)=C2Cl)=N1,train,20
zinc-68abc04d20ad7438,COC1=CC=C(NC(=O)C2=CNC3=CC=CC(F)=C32)C=C1NC(C)=O,train,25
zinc-9498918ffad36bae,COCCN1C(=O)C(=CC2=C(NCC3CCCO3)N=C3C=CC(C)=CN3C2=O)SC1=S,train,31
zinc-7d99a46c7f865172,CCCC1=NC(CON=CC2=CC=C(N3C=NC=N3)C=C2)=NO1,train,23
zinc-cb2914df52b7f35f,COC1=CC=CC(OC(C)CNC(=O)N2CCN(CC3=NOC=C3)CC2)=C1,train,27
zinc-1e952972fa3fad6b,COC1=CC=C(C[NH+]2CCN(C3=CC=C(Cl)C=C3N)CC2)C=C1,train,23
zinc-f7aafc0a15221cf6,CCCC(C)N(C)C1=CC2=C(C=C1Cl)C(=O)C(=O)N2,train,19
zinc-db85fd80c2327ed0,CCC(CC)NC(=O)C(C)NC1=CC=C(C)C=C1,train,18
zinc-e0a7c4da31e01db0,O=C([O-])CC(NC(=O)C12CC3CC(CC(C3)C1)C2)C1=CC=CC([N+](=O)[O-])=C1,train,27
zinc-2d3cec63165cd4b7,O=C1C([NH+]2CCC(N3C=NC=N3)CC2)CCN1C1=C(F)C=CC=C1F,train,25
zinc-1198b828a80b4d7e,COC(=O)NN=CC1=CC([N+](=O)[O-])=CC=C1OCC1=CC=C(F)C=C1,train,25
zinc-2d82168c0ae84d8c,CC(C)(CNC(=O)NC(C1=CC=C(Cl)C=C1)C1=CSC=C1)C(N)=O,train,24
zinc-37b9d9cc4cd96775,CCOC(C)C1=NC(CSC2=CC=CC=[N+]2[O-])=CS1,train,19
zinc-a08f086c60c7819c,C=CCN1C(C)=NN=C1SC(C(=O)NC1=CC=CC(F)=C1)C(C)C,train,24
zinc-21f57cbadbdb521e,CC1=CC(C)=CC(NC(=O)NCC2CC[NH+](CC3=CN(C)N=C3)C2)=C1,train,25
zinc-23e94a0e29e2ba34,O=S(=O)(C1=CC=C(S(=O)(=O)N2CCC[NH+](CC3=CC=C(F)C=C3)CC2)C=C1)N1CCCC1,train,32
zinc-669c0e52b7e0770c,CCN1CC(C(=O)NC2=CC(OC)=CC=N2)CC1=O,train,19
zinc-6b13ae085e0c81cf,CCCC([NH2+]C1CCN(C(=O)NC2CCCCC2)CC1)C1CC1,train,23
zinc-3092983b9b7c0db0,CC(C)C1=CC(C(=O)NC2=CN=C(C(C)(C)C)N=C2)=C2C=NN(C(C)C)C2=N1,train,28
zinc-f27ac1dca36b8e94,CC1=NC2=CC(NC(=O)C3=CC=CC=C3N(C)C(=O)C3CC3)=CC=C2O1,train,26
zinc-274b12d848d0e65d,CC(C1=CC=NC=C1)N(C)C(=O)NC1=CC(C(N)=O)=CC=C1C[NH+](C)C,train,26
zinc-9a712c216809fe16,CN(C1CC1)S(=O)(=O)C1=CC=CC=C1N,train,15
zinc-cda74f672ce22e7d,CC[NH2+]C(C1CCCC1)C1C[NH+]2CCN1CC2,train,17
zinc-236e352cd12d8456,O=C(NN1C(=O)C(=CC2=CC=CN=C2)SC1=S)C1=CC=C([N+](=O)[O-])C=C1,train,26
zinc-34dd3d2e72dd0833,CCC1=NN(C)C=C1C(=O)NCC1(C2=CC=CC=C2Cl)CCC1,train,23
zinc-c0d3bac04554a4b3,O=C(NCC1CC1)C1CCCN1C(=O)C1=CC=CC=N1,train,20
zinc-4f5fc9a18fe64e64,CN1C(=O)C2=C(N=C1SC1CCCCNC1=O)SC1=C2CCC1,train,23
zinc-b1824d93c16d1078,O=[N+]([O-])C1=CC(Br)=C2NC(C3=CC=CC=C3)C3CC=CC3C2=C1,train,23
zinc-857853077eafc5e4,CCC1=CC=C2OC(C3=CC=CC=C3)=C(OCC(=O)[O-])C(=O)C2=C1,train,24
zinc-f578a5378bfbdb52,O=C([O-])C=CC1=CC=C(I)C=C1,train,12
zinc-915c77f2ef2107c0,CC1=CN=C(CNC(=O)N(C)C2CCCC3=C2SC(C)=N3)S1,train,22
zinc-0a1baebc8216e759,BrC1=CC=C2NC(C3=CC=CC=C3)C3CCCOC3C2=C1,train,21
zinc-538c6471119cdaf3,O=C(NC1CCCOC1)C1=CC=C(OCC2=CC=CC=N2)C=C1,train,23
zinc-c9f0fc24309fffc7,CC1CCCN(S(=O)(=O)N2CCN(C(C)C)CC2)C1,train,19
zinc-dff53dccef18fac9,COCC(NC1=NC=NC2=CC=CC(F)=C21)C1=CC=CC=N1,train,22
zinc-3b51de8191a95178,CCN(CC)C1=CC=C(C(=O)NCCC2=CC=C3OCCC3=C2)C=N1,train,25
zinc-a7ded06a5086411b,CC1=CC=C(C(=O)N=C([N-]CCC2=C(C)N(C)N=C2C)NC2=CC(Cl)=CC=C2C)C=C1F,train,32
zinc-74354aa44077a190,CC1=NC(C)=C(C(=O)NC2=CN=C(N3N=C(C)C(C)=C3C)N=C2)S1,train,24
zinc-ddf44ef557da0614,CC1=NOC2=NC=NC(N(CC3CC[NH2+]CC3)C3CC3)=C12,train,21
zinc-c8739a8bf3e65fae,CCC1=CC=CC=C1N1CC(C(=O)NCCNC(=O)C2CC2)CC1=O,train,25
zinc-f383d24b1b1633ef,N#CC1=CC=CC(NC(=O)C2=CC=C(CC3CC(=O)NC3=O)C=C2)=C1,train,25
zinc-8e8e98a15be18677,C[NH2+]C(C1=CC(C)=C(C)C=C1C)C1CN2CCCC2CO1,train,21
zinc-da9729970c20238d,COC1=CC=C(S(=O)(=O)N2CCC3(CC2)NC(=O)N(CC2=CC=CC=C2)C3=O)C=C1C,train,31
zinc-f027ca7b3edca085,CCN1CC(COC(=O)CCC2=NC(C)=NO2)CC1=O,train,20
zinc-25dd87e3c6b91c3e,CSC1=CC=CC=C1NC(=O)CSCC1=CC=CC=C1Br,train,21
zinc-fc5ae4c3759be5f1,CCC1=NC(C)=C(C(=O)NC2CCN(C)C2=O)S1,train,18
zinc-9979d2899beb49a2,CCC([NH2+]C(CO)C1=CC=C(Cl)C=C1)C1=CC=C(Cl)S1,train,20
zinc-bc87ebc8e4c27b0d,CC1=CC=C(N2CC(C)(C)[NH2+]CC2C(C)C)C(C)=[NH+]1,train,19
